ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
EP111996,             HERNAN,19961003,600,  , HU,18.7N,104.9W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111996,             HERNAN,19961003,1000, L, TS,18.8N,104.9W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111996,             HERNAN,19961003,1200,  , TS,19.5N,104.9W,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111996,             HERNAN,19961003,1800,  , TS,20.1N,105.0W,40,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111996,             HERNAN,19961004,0,  , TD,20.7N,105.1W,30,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111996,             HERNAN,19961004,600,  , TD,21.1N,105.6W,30,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111996,             HERNAN,19961004,1200,  , TD,21.7N,105.6W,25,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP111996,             HERNAN,19961004,1800,  , TD,22.0N,105.5W,25,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961107,0,  , TD,12.5N,109.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961107,600,  , TD,12.6N,110.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961107,1200,  , TD,12.8N,112.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961107,1800,  , TD,13.2N,113.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961108,0,  , TD,13.2N,115.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961108,600,  , TD,13.2N,117.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961108,1200,  , TD,13.4N,118.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961108,1800,  , TD,13.7N,120.1W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961109,0,  , TD,14.1N,121.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961109,600,  , TD,14.4N,121.9W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961109,1200,  , TD,14.6N,122.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961109,1800,  , TD,14.9N,123.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961110,0,  , TD,15.0N,124.2W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961110,600,  , TD,15.2N,125.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961110,1200,  , TD,15.5N,125.6W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961110,1800,  , TD,15.7N,126.3W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961111,0,  , TD,15.7N,127.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961111,600,  , TD,15.6N,127.5W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP121996,            UNNAMED,19961111,1200,  , TD,15.5N,128.0W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970601,0,  , TD,10.4N,95.4W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970601,600,  , TD,10.5N,95.5W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970601,1200,  , TD,10.7N,95.7W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970601,1800,  , TD,10.8N,95.8W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970602,0,  , TD,11.0N,96.0W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970602,600,  , TD,11.2N,96.2W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970602,1200,  , TS,11.4N,96.3W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970602,1800,  , TS,12.0N,96.7W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970603,0,  , TS,13.0N,97.1W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970603,600,  , TS,13.6N,97.3W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970603,1200,  , TS,14.1N,97.1W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970603,1800,  , TS,14.4N,96.1W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970604,0,  , TS,14.6N,95.1W,45,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970604,600,  , TS,14.8N,94.2W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970604,1200,  , TS,14.8N,93.8W,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970604,1800,  , TS,14.7N,93.5W,45,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970605,0,  , TS,14.5N,93.0W,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970605,600,  , TS,14.1N,92.4W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970605,1200,  , TS,13.5N,91.8W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970605,1800,  , TS,12.9N,91.2W,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970606,0,  , TS,12.4N,90.3W,35,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970606,600,  , TD,12.0N,89.6W,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970606,1200,  , TD,12.0N,89.1W,30,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970606,1800,  , TD,12.3N,88.8W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970607,0,  , TD,13.0N,88.8W,25,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP011997,             ANDRES,19970607,100, L, TD,13.2N,88.8W,25,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970609,1800,  , TD,14.1N,94.5W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970610,0,  , TS,14.6N,95.6W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970610,600,  , TS,14.8N,96.9W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970610,1200,  , TS,14.8N,98.4W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970610,1800,  , TS,15.0N,100.0W,40,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970611,0,  , TS,15.0N,101.5W,40,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970611,600,  , TS,15.2N,102.9W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970611,1200,  , TS,15.5N,104.3W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970611,1800,  , TS,15.8N,105.7W,35,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970612,0,  , TD,16.2N,107.2W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP021997,             BLANCA,19970612,600,  , TD,16.6N,108.7W,25,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970621,1800,  , TD,14.4N,117.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970622,0,  , TD,14.7N,118.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970622,600,  , TD,14.8N,119.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970622,1200,  , TD,14.8N,120.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970622,1800,  , TD,14.6N,121.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970623,0,  , TD,14.4N,122.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970623,600,  , TD,14.1N,123.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970623,1200,  , TD,14.1N,125.0W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970623,1800,  , TD,14.4N,126.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP031997,             CARLOS,19970624,0,  , TD,14.6N,128.4W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970625,600,  , TD,15.6N,107.8W,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970625,1200,  , TD,16.3N,108.5W,30,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970625,1800,  , TS,17.0N,109.3W,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970626,0,  , TS,17.6N,110.2W,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970626,600,  , TS,18.2N,111.1W,45,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970626,1200,  , TS,18.5N,112.1W,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970626,1800,  , TS,18.8N,113.1W,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970627,0,  , TS,19.0N,114.2W,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970627,600,  , TD,19.2N,115.2W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970627,1200,  , TD,19.4N,116.2W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970627,1800,  , TD,19.5N,117.1W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP041997,            UNNAMED,19970628,0,  , TD,19.5N,118.0W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970629,1200,  , TD,13.6N,109.8W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970629,1800,  , TD,14.1N,110.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970630,0,  , TD,14.5N,110.6W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970630,600,  , TD,14.8N,111.1W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970630,1200,  , TD,15.0N,111.8W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970630,1800,  , TD,15.1N,112.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970701,0,  , TD,15.1N,113.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970701,600,  , TD,15.1N,114.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970701,1200,  , TD,15.1N,115.7W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970701,1800,  , TD,15.2N,116.6W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970702,0,  , TD,15.2N,117.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970702,600,  , TD,15.0N,118.4W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970702,1200,  , TD,14.9N,119.3W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970702,1800,  , TD,14.8N,120.2W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970703,0,  , TD,14.6N,121.0W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970703,600,  , TD,14.5N,121.7W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970703,1200,  , TD,14.4N,122.5W,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970703,1800,  , TD,14.2N,123.1W,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP051997,            UNNAMED,19970704,0,  , TD,14.1N,123.7W,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970705,1200,  , TD,12.5N,109.6W,25,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970705,1800,  , TD,13.0N,110.5W,30,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970706,0,  , TS,13.3N,111.6W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970706,600,  , TS,13.5N,112.7W,45,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970706,1200,  , TS,13.8N,113.8W,55,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970706,1800,  , TS,14.2N,115.1W,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970707,0,  , TS,14.5N,116.3W,55,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970707,600,  , TS,14.8N,117.5W,60,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970707,1200,  , HU,15.1N,118.7W,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970707,1800,  , HU,15.4N,119.9W,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970708,0,  , HU,15.7N,121.2W,75,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970708,600,  , HU,16.0N,122.3W,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970708,1200,  , HU,16.4N,123.7W,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970708,1800,  , HU,16.8N,125.0W,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970709,0,  , HU,17.2N,126.3W,75,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970709,600,  , HU,17.5N,127.5W,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970709,1200,  , HU,17.7N,128.7W,75,977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970709,1800,  , HU,17.8N,130.0W,70,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970710,0,  , HU,18.3N,131.3W,65,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970710,600,  , TS,18.6N,132.6W,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970710,1200,  , TS,18.7N,134.1W,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970710,1800,  , TS,18.9N,135.5W,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970711,0,  , TS,19.3N,136.9W,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970711,600,  , TD,19.6N,138.0W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970711,1200,  , TD,20.2N,138.9W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970711,1800,  , TD,21.0N,140.0W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970712,0,  , TD,21.8N,141.2W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970712,600,  , TD,22.2N,142.7W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970712,1200,  , TD,22.7N,144.1W,30,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP061997,            DOLORES,19970712,1800,  , TD,23.2N,145.2W,25,1010,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970712,600,  , TD,8.6N,111.7W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970712,1200,  , TD,8.9N,113.4W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970712,1800,  , TS,9.4N,114.6W,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970713,0,  , TS,10.0N,115.9W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970713,600,  , TS,10.8N,117.4W,55,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970713,1200,  , HU,11.6N,118.9W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970713,1800,  , HU,12.4N,120.3W,80,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970714,0,  , HU,13.1N,121.4W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970714,600,  , HU,13.8N,122.4W,90,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970714,1200,  , HU,14.6N,123.4W,95,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970714,1800,  , HU,15.5N,124.5W,100,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970715,0,  , HU,16.5N,125.6W,90,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970715,600,  , HU,17.4N,126.8W,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970715,1200,  , HU,18.4N,128.0W,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970715,1800,  , TS,19.3N,129.4W,60,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970716,0,  , TS,20.0N,130.8W,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970716,600,  , TS,20.6N,132.0W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970716,1200,  , TD,21.5N,133.5W,30,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP071997,            ENRIQUE,19970716,1800,  , TD,22.5N,134.0W,25,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970714,1200,  , TD,9.7N,109.0W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970714,1800,  , TD,10.4N,110.1W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970715,0,  , TD,10.9N,111.1W,30,1006,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970715,600,  , TD,11.3N,112.0W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970715,1200,  , TD,11.7N,112.5W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970715,1800,  , TS,12.1N,113.0W,35,1004,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970716,0,  , TS,12.4N,113.7W,35,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970716,600,  , TS,12.5N,114.5W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970716,1200,  , TS,12.5N,115.1W,50,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970716,1800,  , TS,12.6N,115.5W,55,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970717,0,  , TS,12.9N,116.0W,60,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970717,600,  , HU,13.4N,116.9W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970717,1200,  , HU,13.9N,117.9W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970717,1800,  , HU,14.4N,119.0W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970718,0,  , HU,14.8N,120.1W,65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970718,600,  , HU,15.1N,121.3W,75,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970718,1200,  , HU,15.3N,122.5W,95,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970718,1800,  , HU,15.4N,123.9W,100,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970719,0,  , HU,15.5N,125.3W,110,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970719,600,  , HU,15.6N,126.7W,115,951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970719,1200,  , HU,15.7N,128.1W,115,948,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970719,1800,  , HU,15.8N,129.5W,115,951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970720,0,  , HU,16.0N,131.0W,110,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970720,600,  , HU,16.3N,132.5W,105,957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970720,1200,  , HU,16.6N,134.1W,100,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970720,1800,  , HU,16.9N,135.6W,95,965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970721,0,  , HU,17.1N,137.2W,90,972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970721,600,  , HU,17.3N,138.9W,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970721,1200,  , TS,17.4N,140.8W,55,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970721,1800,  , TS,17.5N,143.0W,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
EP081997,            FELICIA,19970722,0,  , TS,17.6N,145.4W,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
